sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
2934,39.3074717999998,"2026-04-01T01:49:28.8309809Z","P001","S001","task_01","trial_01","baseline",1,0.1420102,1.115534,-0.120998,0.8491871,-0.527173,-0.03114304,1.999489,0.07120597,1,0.1397508,1.11065,-0.08580408,0.849762,-0.5249364,-0.04843801,1,0.1442696,1.120418,-0.156192,0.8483535,-0.5292492,-0.01383859,4.045288,4.098917,0.518176,0.424292,0.4723768,0.4345318,0.9999999,0.9999999,0.132211,1.123789,-0.8200566,0.2013146,0.6718025,-0.108687,0.7045147,1,"Floor",,,1.940302,6.817287E-20,-0.184214
2935,39.3185572000002,"2026-04-01T01:49:28.8413031Z","P001","S001","task_01","trial_01","baseline",1,0.1422634,1.114495,-0.1203967,0.8460629,-0.5323454,-0.02803558,1.999391,0.07120596,1,0.1397904,1.109575,-0.08522214,0.8467337,-0.5300828,-0.04532357,1,0.1447363,1.119415,-0.1555713,0.8451344,-0.5344459,-0.01073905,4.036033,4.097377,0.518176,0.424292,0.4723768,0.4345318,0.9999999,0.9999999,0.1325278,1.122905,-0.8195381,0.2043284,0.6694857,-0.1094831,0.7057282,1,"Floor",,,1.938947,6.916646E-20,-0.1868988
2936,39.32917,"2026-04-01T01:49:28.8528068Z","P001","S001","task_01","trial_01","baseline",1,0.1425097,1.113519,-0.1198218,0.8460749,-0.5322892,-0.02873198,2.000271,0.07120599,1,0.1398221,1.108548,-0.08467015,0.8467768,-0.5299542,-0.04601676,1,0.1451973,1.118491,-0.1549734,0.8451152,-0.534462,-0.01143844,4.030402,4.09356,0.5191498,0.4260241,0.4747229,0.4348451,0.9999999,0.9999999,0.1328447,1.121919,-0.8189279,0.207381,0.6667058,-0.1105507,0.7073013,1,"TableTop",,,0.6929519,0.768,-0.1386446
2937,39.3403453999999,"2026-04-01T01:49:28.8637303Z","P001","S001","task_01","trial_01","baseline",1,0.1427587,1.112445,-0.1191551,0.8463975,-0.53176,-0.02902783,2.001054,0.07120596,1,0.1398233,1.10744,-0.08402813,0.8471358,-0.5293548,-0.04630872,1,0.1456941,1.11745,-0.1542821,0.845401,-0.5340031,-0.01173808,4.01678,4.080556,0.5196614,0.4271373,0.4764795,0.4351799,0.9999999,0.9999999,0.1331994,1.120904,-0.8181143,0.2105205,0.6637707,-0.1117152,0.7089494,1,"TableTop",,,0.6917136,0.768,-0.1384723
2938,39.3512258999999,"2026-04-01T01:49:28.8747623Z","P001","S001","task_01","trial_01","baseline",1,0.1430451,1.11135,-0.1183034,0.8446823,-0.5346275,-0.02617611,2.001445,0.07120597,1,0.1398509,1.10631,-0.08320389,0.8455144,-0.5321817,-0.04345039,1,0.1462393,1.116389,-0.1534029,0.8435925,-0.5369102,-0.008893839,4.009292,4.075374,0.5196614,0.4271373,0.4775285,0.435583,0.9999999,0.9999999,0.1335299,1.119818,-0.8173642,0.2135591,0.6606312,-0.1131439,0.7107443,1,"TableTop",,,0.6910088,0.768,-0.1379578
2939,39.3622717999997,"2026-04-01T01:49:28.8866626Z","P001","S001","task_01","trial_01","baseline",1,0.1433017,1.110179,-0.1175039,0.8430781,-0.5372452,-0.02422447,2.001641,0.07120597,1,0.1398318,1.105124,-0.0824328,0.843989,-0.5347534,-0.04148972,1,0.1467715,1.115233,-0.1525751,0.8419101,-0.5395731,-0.006951824,4.012994,4.071453,0.5199161,0.4275858,0.4775285,0.435583,0.9999999,0.9999999,0.1337524,1.119151,-0.8168159,0.2135397,0.6589471,-0.1145996,0.7120789,1,"TableTop",,,0.6855187,0.768,-0.1351143
2940,39.3740916999996,"2026-04-01T01:49:28.8976613Z","P001","S001","task_01","trial_01","baseline",1,0.1434975,1.109456,-0.1168997,0.8448184,-0.5345157,-0.02397605,2.001934,0.07120597,1,0.1398872,1.104499,-0.08182874,0.8457224,-0.5320268,-0.04124476,1,0.1471077,1.114413,-0.1519706,0.8436565,-0.5368416,-0.006700017,4.011539,4.075566,0.5205872,0.4287376,0.478637,0.4357704,0.9999999,0.9999999,0.1340452,1.118358,-0.8162264,0.2173617,0.6561717,-0.1148819,0.7134386,1,"TableTop",,,0.6802699,0.768,-0.1329328
2941,39.3852730999997,"2026-04-01T01:49:28.9090899Z","P001","S001","task_01","trial_01","baseline",1,0.143715,1.108567,-0.1162814,0.84303,-0.5373883,-0.02267531,2.00213,0.07120597,1,0.1398408,1.103494,-0.08125543,0.8440257,-0.5348142,-0.03992729,1,0.1475893,1.113641,-0.1513075,0.841777,-0.5397983,-0.005416423,4.008048,4.074244,0.5205872,0.4287376,0.4802917,0.4359446,0.9999999,0.9999999,0.1345885,1.11746,-0.8155755,0.2192069,0.6536688,-0.1161774,0.7149604,1,"TableTop",,,0.683179,0.768,-0.1322159
2942,39.3966216999997,"2026-04-01T01:49:28.9200001Z","P001","S001","task_01","trial_01","baseline",1,0.1441925,1.107579,-0.1155588,0.8421558,-0.5388374,-0.02068707,2.001934,0.07120598,1,0.1400965,1.102533,-0.08055405,0.8432106,-0.5362436,-0.03793207,1,0.1482885,1.112625,-0.1505636,0.8408439,-0.5412669,-0.003435761,4.004168,4.073061,0.521422,0.4300429,0.4802917,0.4359446,0.9999999,0.9999999,0.1348816,1.116691,-0.8150222,0.2217073,0.6511167,-0.1172284,0.7163452,1,"TableTop",,,0.6779811,0.768,-0.1306518
2943,39.4075402999997,"2026-04-01T01:49:28.9308947Z","P001","S001","task_01","trial_01","baseline",1,0.1444233,1.10673,-0.1149478,0.8420561,-0.5389758,-0.02113254,2.001739,0.07120597,1,0.1401031,1.101672,-0.07997178,0.8431399,-0.5363239,-0.03836454,1,0.1487435,1.111788,-0.1499238,0.8407153,-0.5414634,-0.00389409,3.999779,4.068107,0.5222346,0.4310253,0.4821121,0.4359623,0.9999999,0.9999999,0.1351599,1.115935,-0.8144833,0.2238643,0.6486245,-0.1183471,0.71775,1,"TableTop",,,0.6749251,0.768,-0.128596
2944,39.4182862999996,"2026-04-01T01:49:28.9418853Z","P001","S001","task_01","trial_01","baseline",1,0.1446462,1.1059,-0.1143471,0.840928,-0.5408165,-0.01891108,2.001641,0.07120598,1,0.1401105,1.100849,-0.0793974,0.8420798,-0.5381411,-0.03613431,1,0.1491819,1.110952,-0.1492968,0.8395195,-0.543327,-0.001682073,4.000203,4.070749,0.5222346,0.4310253,0.4835153,0.4357908,0.9999999,0.9999999,0.1355152,1.11518,-0.8138671,0.225995,0.6460599,-0.1195181,0.7191997,1,"TableTop",,,0.6736301,0.768,-0.128229
2945,39.4294413999996,"2026-04-01T01:49:28.9528269Z","P001","S001","task_01","trial_01","baseline",1,0.144941,1.105074,-0.1136741,0.8400823,-0.5421831,-0.0172951,2.001347,0.07120599,1,0.1401875,1.100035,-0.07875142,0.841291,-0.53948,-0.03450789,1,0.1496946,1.110112,-0.1485967,0.8386175,-0.5447208,-7.703901E-05,3.99437,4.073457,0.5231719,0.4318051,0.4835153,0.4357908,0.9999999,0.9999999,0.1358467,1.114468,-0.8132579,0.2282564,0.6432199,-0.120709,0.7208304,1,"TableTop",,,0.6700552,0.768,-0.1261626
2946,39.4404052,"2026-04-01T01:49:28.9637732Z","P001","S001","task_01","trial_01","baseline",1,0.1452087,1.104281,-0.113008,0.8395969,-0.5429895,-0.01547126,2.001152,0.07120597,1,0.1402136,1.099257,-0.07811704,0.8408667,-0.5402551,-0.03267218,1,0.1502039,1.109305,-0.1478989,0.8380711,-0.5455583,0.001734376,3.985666,4.081042,0.5231719,0.4318051,0.4847539,0.435661,0.9999999,0.9999999,0.1361319,1.113815,-0.8126603,0.2301303,0.6405163,-0.1216384,0.722484,1,"TableTop",,,0.6672177,0.768,-0.1244264
2947,39.4515856999997,"2026-04-01T01:49:28.9756935Z","P001","S001","task_01","trial_01","baseline",1,0.145436,1.103557,-0.1123646,0.8387758,-0.5443248,-0.01287622,2.000761,0.07120597,1,0.1402115,1.098551,-0.07750465,0.8401173,-0.5415708,-0.03006586,1,0.1506606,1.108563,-0.1472246,0.8371785,-0.5469128,0.004317343,3.991604,4.083627,0.5225495,0.4315299,0.4847539,0.435661,0.9999999,0.9999999,0.1364878,1.113021,-0.811861,0.2324309,0.6371481,-0.1226826,0.7245462,1,"TableTop",,,0.6651825,0.768,-0.1225896
2948,39.4633242,"2026-04-01T01:49:28.9866851Z","P001","S001","task_01","trial_01","baseline",1,0.1457204,1.102687,-0.111523,0.8545317,-0.5193785,0.004632047,2.006914,0.07120599,1,0.140212,1.097706,-0.07670317,0.8560687,-0.5167084,-0.01260806,1,0.1512287,1.107668,-0.1463428,0.8527326,-0.5218895,0.02187074,4.006901,4.087921,0.5129324,0.4275517,0.4677165,0.4422179,0.9999999,0.9999999,0.136907,1.112386,-0.8111554,0.2348112,0.6341304,-0.1234347,0.7262963,1,"TableTop",,,0.6625112,0.768,-0.1203023
2949,39.4742722999999,"2026-04-01T01:49:28.9970973Z","P001","S001","task_01","trial_01","baseline",1,0.146074,1.101992,-0.1107954,0.8443086,-0.5358533,-0.002083969,2.002618,0.07120599,1,0.1403111,1.09701,-0.07601687,0.8458453,-0.53308,-0.01927019,1,0.1518369,1.106974,-0.1455739,0.842514,-0.5384628,0.01510289,4.013379,4.089543,0.5129324,0.4275517,0.4677165,0.4422179,0.9999999,0.9999999,0.1371157,1.111706,-0.810407,0.2372736,0.6310149,-0.1240163,0.728108,1,"TableTop",,,0.6963798,0.768,-0.1085381
2950,39.4844966000001,"2026-04-01T01:49:29.0090533Z","P001","S001","task_01","trial_01","baseline",1,0.1462341,1.101271,-0.1100368,0.8523647,-0.5219612,0.03210977,2.03134,0.07120598,1,0.1402096,1.09628,-0.07530393,0.8544085,-0.5193942,0.01468985,1,0.1522586,1.106262,-0.1447696,0.850053,-0.5243642,0.04951961,4.011107,4.090631,0.5008004,0.4218963,0.4677165,0.4422179,0.9999999,0.9999999,0.1373789,1.110696,-0.8093663,0.2397281,0.6269104,-0.1254887,0.7305931,1,"TableTop",,,0.6723228,0.768,-0.1120943
2951,39.4967670999995,"2026-04-01T01:49:29.0200173Z","P001","S001","task_01","trial_01","baseline",1,0.146437,1.100223,-0.1089507,0.8530303,-0.5131607,0.09489652,2.037208,0.07120599,1,0.1400786,1.09529,-0.07426915,0.8560227,-0.5110965,0.07749525,1,0.1527954,1.105156,-0.1436323,0.8497684,-0.5150628,0.1122678,4.043768,4.117515,0.4899735,0.4167455,0.4544612,0.4458159,0.9999999,0.9999999,0.1376254,1.109994,-0.8085743,0.2422094,0.6236601,-0.1263318,0.732409,1,"TableTop",,,0.6904676,0.768,-0.08953473
2952,39.5076120000003,"2026-04-01T01:49:29.0309500Z","P001","S001","task_01","trial_01","baseline",1,0.1466398,1.099494,-0.108143,0.8475644,-0.5075212,0.1551026,2.08591,0.07120597,1,0.1400134,1.094563,-0.07351138,0.8515805,-0.5058908,0.1374232,1,0.1532662,1.104425,-0.1427746,0.8432675,-0.5089835,0.1727305,4.054873,4.13965,0.4899735,0.4167455,0.4440216,0.4481439,0.9999999,0.9999999,0.1377874,1.109082,-0.8076327,0.2445797,0.619933,-0.1277304,0.7345399,1,"TableTop",,,0.6986929,0.768,-0.04751423
2953,39.5184294000001,"2026-04-01T01:49:29.0418559Z","P001","S001","task_01","trial_01","baseline",1,0.1467468,1.098544,-0.1071553,0.8284912,-0.5065888,0.238684,2.054999,0.07120597,1,0.1398164,1.093657,-0.07257693,0.8337713,-0.5056999,0.2215693,1,0.1536772,1.10343,-0.1417336,0.8229446,-0.5073147,0.255722,4.061631,4.157156,0.4818854,0.4121195,0.4440216,0.4481439,0.9999999,0.9999999,0.137868,1.108295,-0.8067843,0.2466289,0.6165777,-0.129091,0.7364385,1,"Floor",,,1.982803,-8.43294E-20,0.2278715
2954,39.5295151,"2026-04-01T01:49:29.0528817Z","P001","S001","task_01","trial_01","baseline",1,0.1467837,1.097719,-0.1062672,0.7999831,-0.5024759,0.3279406,1.991741,0.07120598,1,0.139583,1.092878,-0.07173774,0.8064667,-0.5023779,0.311814,1,0.1539844,1.10256,-0.1407968,0.7932578,-0.5024222,0.3439681,4.107547,4.179107,0.4773788,0.4096639,0.4360802,0.4487049,0.9999999,0.9999999,0.1379307,1.107438,-0.8058437,0.2486731,0.6128302,-0.1307773,0.7385785,1,"TableTop",,,0.6873285,0.768,0.04858348
2955,39.5403913999999,"2026-04-01T01:49:29.0637509Z","P001","S001","task_01","trial_01","baseline",1,0.146797,1.096812,-0.1052695,0.7767666,-0.5021582,0.3800931,1.936237,0.07120598,1,0.1392995,1.092044,-0.07079303,0.7838548,-0.5025157,0.3647595,1,0.1542945,1.101581,-0.1397459,0.7694566,-0.5016573,0.3953182,4.120788,4.192336,0.4773788,0.4096639,0.4364371,0.4493678,0.9999999,0.9999999,0.1382611,1.106352,-0.8045684,0.2515257,0.6079711,-0.1326101,0.7412965,1,"TableTop",,,0.6717231,0.768,0.1089235
2956,39.5512135999998,"2026-04-01T01:49:29.0747391Z","P001","S001","task_01","trial_01","baseline",1,0.1470363,1.09566,-0.1039101,0.755052,-0.5139888,0.4070773,1.905056,0.07120597,1,0.1391486,1.090971,-0.06950996,0.7624516,-0.5146303,0.3922031,1,0.154924,1.100348,-0.1383103,0.7474439,-0.5132053,0.421839,4.117228,4.201949,0.4783942,0.4115176,0.4364371,0.4493678,0.9999999,0.9999999,0.1381662,1.105837,-0.8038586,0.251397,0.6053697,-0.13426,0.7431698,1,"TableTop",,,0.6554223,0.768,0.1436148
2957,39.5622780000003,"2026-04-01T01:49:29.0866681Z","P001","S001","task_01","trial_01","baseline",1,0.1469403,1.095126,-0.1031576,0.7398664,-0.514509,0.4334492,1.866345,0.07120598,1,0.1388709,1.090586,-0.06877948,0.7474741,-0.5154188,0.4190775,1,0.1550097,1.099665,-0.1375356,0.7320624,-0.5134628,0.447706,4.107827,4.214675,0.4790484,0.4128192,0.4382353,0.4493191,0.9999999,0.9999999,0.1381846,1.10478,-0.8025951,0.255331,0.5997136,-0.1354685,0.746189,1,"TableTop",,,0.62837,0.768,0.1555952
2958,39.5742356999999,"2026-04-01T01:49:29.0970441Z","P001","S001","task_01","trial_01","baseline",1,0.146863,1.093991,-0.1018263,0.7286623,-0.523509,0.4415763,1.86141,0.07120597,1,0.1383333,1.089474,-0.0675566,0.7364164,-0.5244763,0.4273354,1,0.1553928,1.098507,-0.136096,0.7207159,-0.5224034,0.4557008,4.10157,4.226126,0.4790484,0.4128192,0.4399189,0.4496436,0.9999999,0.9999999,0.1381759,1.10408,-0.8017038,0.2575455,0.5958294,-0.1363261,0.7483801,1,"TableTop",,,0.6173486,0.768,0.1724302
2959,39.5848526,"2026-04-01T01:49:29.1090746Z","P001","S001","task_01","trial_01","baseline",1,0.1467934,1.093235,-0.1008786,0.725819,-0.5317507,0.4363805,1.871685,0.07120597,1,0.1379503,1.088757,-0.06668332,0.7335795,-0.5326771,0.4220382,1,0.1556365,1.097713,-0.1350739,0.7178648,-0.5306825,0.4506064,4.102318,4.234607,0.4797982,0.4142981,0.4399189,0.4496436,0.9999999,0.9999999,0.1383162,1.103599,-0.8008591,0.2570535,0.5930553,-0.1376699,0.7505038,1,"TableTop",,,0.6006032,0.768,0.1731445
2960,39.5967162999996,"2026-04-01T01:49:29.1200491Z","P001","S001","task_01","trial_01","baseline",1,0.1469017,1.092709,-0.09994505,0.7187728,-0.5318579,0.4477643,1.857832,0.07120598,1,0.1378457,1.088386,-0.06578556,0.7266262,-0.5329055,0.4336199,1,0.1559577,1.097032,-0.1341045,0.7107304,-0.5306706,0.4617911,4.108347,4.244765,0.4810064,0.4162035,0.4420584,0.4497989,0.9999999,0.9999999,0.1384014,1.102729,-0.799683,0.260826,0.5877557,-0.1385745,0.7532001,1,"TableTop",,,0.5907264,0.768,0.166025
2961,39.6077877999996,"2026-04-01T01:49:29.1309255Z","P001","S001","task_01","trial_01","baseline",1,0.1468698,1.091744,-0.09868811,0.7180188,-0.5417659,0.4369654,1.878573,0.07120599,1,0.1373756,1.08743,-0.06464659,0.7258729,-0.5426903,0.4226058,1,0.156364,1.096058,-0.1327296,0.7099716,-0.5406959,0.4512075,4.111285,4.256052,0.4810064,0.4162035,0.4446133,0.4501073,0.9999999,0.9999999,0.1384785,1.101774,-0.7984146,0.2617175,0.5828683,-0.1407126,0.756286,1,"TableTop",,,0.5857254,0.768,0.1734232
2962,39.6183290999998,"2026-04-01T01:49:29.1418920Z","P001","S001","task_01","trial_01","baseline",1,0.1468545,1.090726,-0.09727725,0.7189099,-0.5453341,0.4310212,1.892689,0.07120598,1,0.1369898,1.086608,-0.06331696,0.7267533,-0.5462118,0.4165122,1,0.1567193,1.094844,-0.1312375,0.7108704,-0.5443076,0.4454127,4.104031,4.269591,0.4826499,0.4182543,0.4470268,0.4501685,0.9999999,0.9999999,0.1384971,1.101521,-0.7979848,0.2606438,0.5815831,-0.1416933,0.7574621,1,"TableTop",,,0.5759377,0.768,0.1624303
2963,39.6295002999996,"2026-04-01T01:49:29.1529155Z","P001","S001","task_01","trial_01","baseline",1,0.14686,1.09043,-0.09675042,0.7227893,-0.5444322,0.4256399,1.901766,0.07120598,1,0.1368969,1.086441,-0.06280349,0.730581,-0.5452714,0.4110116,1,0.1568231,1.09442,-0.1306973,0.7147984,-0.543443,0.4401511,4.104613,4.273252,0.4842227,0.4200277,0.4470268,0.4501685,0.9999999,0.9999999,0.1386736,1.101053,-0.7973771,0.2634346,0.5779832,-0.1421844,0.7591582,1,"TableTop",,,0.5723022,0.768,0.1577992
2964,39.6404487,"2026-04-01T01:49:29.1637958Z","P001","S001","task_01","trial_01","baseline",1,0.1469588,1.089879,-0.09605522,0.7193043,-0.5485857,0.4262101,1.904954,0.07120597,1,0.1366934,1.085886,-0.06219894,0.7271643,-0.5493919,0.4115832,1,0.1572242,1.093872,-0.1299115,0.7112455,-0.5476279,0.4407193,4.105355,4.279104,0.4842227,0.4200277,0.4494837,0.4499964,0.9999999,0.9999999,0.1386687,1.100631,-0.7968245,0.2653542,0.5750847,-0.1430046,0.7605357,1,"TableTop",,,0.5749191,0.768,0.1553273
2965,39.6514066999998,"2026-04-01T01:49:29.1756981Z","P001","S001","task_01","trial_01","baseline",1,0.1468908,1.089386,-0.09541239,0.7187423,-0.5513985,0.42352,1.909776,0.07120597,1,0.1363924,1.08543,-0.06162322,0.7266128,-0.5521567,0.408848,1,0.1573893,1.093341,-0.1292016,0.7106722,-0.550487,0.4380743,4.100665,4.287191,0.4861268,0.4215817,0.4494837,0.4499964,0.9999999,0.9999999,0.1386411,1.09999,-0.7959979,0.2666043,0.5713987,-0.1443633,0.7626172,1,"TableTop",,,0.5690057,0.768,0.1540207
2966,39.6632822000001,"2026-04-01T01:49:29.1861227Z","P001","S001","task_01","trial_01","baseline",1,0.1468021,1.088681,-0.0944628,0.7166131,-0.5530606,0.4249585,1.914484,0.07120597,1,0.1360191,1.084843,-0.06074981,0.7245399,-0.5538226,0.4102712,1,0.1575851,1.09252,-0.1281758,0.7084862,-0.5521442,0.4395271,4.098914,4.290508,0.4877047,0.4228972,0.4514196,0.4495023,0.9999999,0.9999999,0.1386548,1.099336,-0.7951151,0.2688065,0.567256,-0.1455798,0.7647028,1,"TableTop",,,0.5658143,0.768,0.1514388
2967,39.6735067,"2026-04-01T01:49:29.1970418Z","P001","S001","task_01","trial_01","baseline",1,0.1467261,1.087965,-0.09349173,0.7130592,-0.5560271,0.4270603,1.918161,0.07120598,1,0.1356251,1.084205,-0.0598732,0.7210631,-0.5567876,0.4123778,1,0.1578272,1.091725,-0.1271103,0.7048554,-0.5551107,0.441623,4.097198,4.287951,0.4877047,0.4228972,0.4534134,0.4494783,0.9999999,0.9999999,0.138723,1.09921,-0.7948271,0.2686037,0.5660126,-0.146024,0.7656101,1,"TableTop",,,0.562316,0.768,0.151941
2968,39.6844851999995,"2026-04-01T01:49:29.2089504Z","P001","S001","task_01","trial_01","baseline",1,0.1467887,1.087802,-0.09313099,0.7146844,-0.5546674,0.4261107,1.921627,0.07120597,1,0.1355917,1.08412,-0.05953576,0.7226844,-0.5554132,0.4113921,1,0.1579856,1.091485,-0.1267262,0.7064834,-0.5537657,0.4407095,4.100433,4.285315,0.4889736,0.4240295,0.4534134,0.4494783,0.9999999,0.9999999,0.1387282,1.098641,-0.7940125,0.2715948,0.5617383,-0.1464964,0.76761,1,"TableTop",,,0.5570551,0.768,0.1522595
2969,39.6964693999998,"2026-04-01T01:49:29.2197598Z","P001","S001","task_01","trial_01","baseline",1,0.1467013,1.087162,-0.09224494,0.71357,-0.5570087,0.4249225,1.927423,0.07120598,1,0.1351656,1.083495,-0.05876279,0.7216264,-0.5576856,0.4101734,1,0.158237,1.090829,-0.1257271,0.7053118,-0.5561744,0.4395514,4.10773,4.293954,0.4898535,0.4251769,0.4548935,0.4495039,0.9999999,0.9999999,0.1387332,1.098249,-0.7934452,0.2728847,0.5589972,-0.1469028,0.7690746,1,"TableTop",,,0.5588515,0.768,0.15255
2970,39.7071076000002,"2026-04-01T01:49:29.2311059Z","P001","S001","task_01","trial_01","baseline",1,0.14665,1.086723,-0.09160753,0.711903,-0.5579464,0.4264854,1.930568,0.07120597,1,0.1348983,1.083101,-0.05819571,0.7200176,-0.5586126,0.4117362,1,0.1584017,1.090346,-0.1250193,0.7035864,-0.5571221,0.4411136,4.110997,4.294704,0.4898535,0.4251769,0.4565108,0.4493681,0.9999999,0.9999999,0.1389002,1.097869,-0.7927373,0.2741753,0.5558382,-0.1474279,0.7708027,1,"TableTop",,,0.5555722,0.768,0.1512328
2971,39.7185829999999,"2026-04-01T01:49:29.2419706Z","P001","S001","task_01","trial_01","baseline",1,0.1467443,1.086283,-0.09081028,0.7094485,-0.5589827,0.42921,1.932595,0.07120597,1,0.134742,1.082724,-0.05748082,0.7176343,-0.5596493,0.41448,1,0.1587465,1.089842,-0.1241397,0.7010608,-0.558157,0.4438179,4.111222,4.298437,0.4911882,0.426173,0.4585509,0.4493014,0.9999999,0.9999999,0.1389095,1.097486,-0.7921488,0.2755592,0.5530947,-0.1476954,0.7722302,1,"TableTop",,,0.5533201,0.768,0.1520195
2972,39.7294194999995,"2026-04-01T01:49:29.2528433Z","P001","S001","task_01","trial_01","baseline",1,0.1466984,1.085854,-0.09015928,0.7106924,-0.5587934,0.4273948,1.938156,0.07120597,1,0.1344777,1.082329,-0.05690574,0.7189006,-0.5593996,0.4126185,1,0.1589191,1.08938,-0.1234128,0.7022809,-0.5580273,0.4420487,4.108109,4.300216,0.4923819,0.4273599,0.4585509,0.4493014,0.9999999,0.9999999,0.1389058,1.097125,-0.791555,0.2768781,0.5502813,-0.1480692,0.7736953,1,"TableTop",,,0.5507018,0.768,0.1535805
2973,39.7405356999998,"2026-04-01T01:49:29.2638059Z","P001","S001","task_01","trial_01","baseline",1,0.146642,1.085448,-0.08950345,0.7088094,-0.5600938,0.4288171,1.941284,0.07120598,1,0.134204,1.081966,-0.05632597,0.7170753,-0.5606887,0.4140425,1,0.1590799,1.08893,-0.1226809,0.7003402,-0.5593382,0.4434686,4.105499,4.290975,0.4923819,0.4273599,0.4599856,0.4490796,0.9999999,0.9999999,0.1389491,1.09685,-0.7908986,0.2780462,0.5471749,-0.1484133,0.7754118,1,"TableTop",,,0.5509565,0.768,0.1529527
2974,39.7516433999999,"2026-04-01T01:49:29.2757717Z","P001","S001","task_01","trial_01","baseline",1,0.1473335,1.08563,-0.08822817,0.7039347,-0.5621564,0.4341154,1.940981,0.07168093,1,0.1353532,1.082701,-0.0545766,0.7123016,-0.5627869,0.4194012,1,0.1593138,1.08856,-0.1218797,0.6953658,-0.5613647,0.4487049,4.159162,4.283431,0.4923819,0.4273599,0.4599856,0.4490796,0.9999999,0.9999999,0.1388785,1.096382,-0.7900667,0.2793274,0.5434381,-0.1488886,0.7774854,1,"TableTop",,,0.5483781,0.768,0.1535397
2975,39.7634218000003,"2026-04-01T01:49:29.2866669Z","P001","S001","task_01","trial_01","baseline",1,0.1472085,1.085124,-0.087331,0.7041374,-0.5622555,0.4336581,1.94672,0.07168094,1,0.1349477,1.082267,-0.0537744,0.7125477,-0.5628414,0.4189097,1,0.1594692,1.087982,-0.1208876,0.6955239,-0.5615074,0.4482813,4.24605,4.266015,0.4941836,0.4283661,0.4613375,0.4490224,0.9999999,0.9999999,0.1388083,1.095874,-0.7892076,0.2810069,0.5394755,-0.1491297,0.7795907,1,"TableTop",,,0.5450717,0.768,0.1570563
2976,39.7741366,"2026-04-01T01:49:29.2970433Z","P001","S001","task_01","trial_01","baseline",1,0.1470729,1.084583,-0.08640771,0.7004583,-0.5640259,0.4373018,1.948931,0.07168094,1,0.1345077,1.081773,-0.05295984,0.7089682,-0.5646101,0.4225868,1,0.159638,1.087393,-0.1198556,0.6917458,-0.5632786,0.4518903,4.278057,4.272418,0.4941836,0.4283661,0.4623225,0.4492089,0.9999999,0.9999999,0.1387144,1.095518,-0.7885126,0.2812074,0.5368962,-0.1496824,0.7811915,1,"TableTop",,,0.5443575,0.768,0.1572617
2977,39.7847909000002,"2026-04-01T01:49:29.3090606Z","P001","S001","task_01","trial_01","baseline",1,0.1469486,1.084213,-0.08566564,0.6995825,-0.5636329,0.4392063,1.951239,0.07168093,1,0.1341965,1.081495,-0.05228095,0.7081356,-0.5642235,0.4244948,1,0.1597006,1.086931,-0.1190503,0.6908267,-0.5628788,0.4537905,4.301873,4.279061,0.4948093,0.4285958,0.4623225,0.4492089,0.9999999,0.9999999,0.1387017,1.09539,-0.7881091,0.2822745,0.5349851,-0.1493347,0.7821836,1,"TableTop",,,0.5402344,0.768,0.1590462
2978,39.7966244999998,"2026-04-01T01:49:29.3199864Z","P001","S001","task_01","trial_01","baseline",1,0.1469107,1.084061,-0.08524448,0.7013889,-0.5628681,0.4373021,1.954246,0.07168093,1,0.1340029,1.081333,-0.05192054,0.7099515,-0.563392,0.4225617,1,0.1598184,1.086789,-0.1185684,0.6926223,-0.5621805,0.4519153,4.348145,4.304845,0.4898555,0.4220496,0.4607409,0.4491341,0.9999999,0.9999999,0.1386365,1.094879,-0.787185,0.284745,0.5305951,-0.148941,0.7843505,1,"TableTop",,,0.5394329,0.768,0.1607407
